time,price,qty,side
2026-02-22 06:39:10.666623354,1976.3,0.00011226,sell
2026-02-22 06:39:12.005737305,1976.31,0.02517432,buy
2026-02-22 06:39:50.870973110,1976.09,3.16615036,sell
2026-02-22 06:39:55.702916384,1976.25,0.0019565,sell
2026-02-22 06:39:57.113532543,1976.26,3.0,buy
2026-02-22 06:39:57.113532543,1976.26,0.44832654,buy
2026-02-22 06:39:57.113532543,1976.26,1.44427346,buy
2026-02-22 06:40:22.784252167,1976.25,0.00053888,sell
2026-02-22 06:40:28.744282484,1976.25,0.05064163,sell
2026-02-22 06:40:53.587039232,1976.29,0.047,sell
2026-02-22 06:41:11.684155226,1976.3,0.01011777,buy
2026-02-22 06:41:11.684155226,1976.3,0.44661634,buy
2026-02-22 06:41:11.684155226,1976.3,3.03518867,buy
2026-02-22 06:41:11.684155226,1976.31,0.00303429,buy
2026-02-22 06:41:11.684155226,1976.5,0.5821,buy
2026-02-22 06:41:11.684155226,1976.69,0.81504293,buy
2026-02-22 06:41:45.871405125,1976.37,0.001,sell
2026-02-22 06:41:45.907618046,1976.29,0.89411973,sell
2026-02-22 06:41:45.907618046,1976.29,0.48386367,sell
2026-02-22 06:41:59.773371220,1975.79,0.00498647,buy
2026-02-22 06:42:19.385986805,1975.79,0.001,buy
2026-02-22 06:42:30.236219406,1975.79,2.999,buy
2026-02-22 06:42:30.236219406,1975.79,1.895,buy
2026-02-22 06:43:38.293258429,1975.79,0.06544723,buy
2026-02-22 06:43:44.292932987,1975.79,0.01252789,buy
2026-02-22 06:43:46.351943493,1975.79,2.92202488,buy
2026-02-22 06:43:46.351943493,1975.79,0.7344045,buy
2026-02-22 06:43:46.351943493,1975.79,1.23697062,buy
2026-02-22 06:44:44.735368967,1975.79,0.01625516,buy
2026-02-22 06:44:48.357648849,1975.79,0.09851614,buy
2026-02-22 06:45:04.260562181,1975.79,3.0,buy
2026-02-22 06:45:04.260562181,1976.25,1.70074973,buy
2026-02-22 06:45:13.888637543,1976.38,0.16319889,buy
2026-02-22 06:46:12.338781834,1976.37,0.83438025,sell
2026-02-22 06:46:12.338781834,1976.37,0.001,sell
2026-02-22 06:46:12.338781834,1976.37,0.10313352,sell
2026-02-22 06:47:02.060413122,1975.79,3.03592736,buy
2026-02-22 06:47:02.060413122,1975.79,1.27607294,buy
2026-02-22 06:47:02.060413122,1975.79,0.5817997,buy
2026-02-22 06:47:28.558183432,1975.79,0.00083693,buy
2026-02-22 06:47:39.911649227,1975.78,1.0,sell
2026-02-22 06:48:44.567616701,1975.38,0.10403062,sell
2026-02-22 06:48:46.612588406,1975.38,0.0010128,sell
2026-02-22 06:48:56.764018536,1975.39,0.0238164,buy
2026-02-22 06:49:10.003645182,1975.38,0.43823939,sell
2026-02-22 06:49:18.384693861,1975.07,0.01938866,sell
2026-02-22 06:49:22.671095848,1975.08,0.00987958,buy
2026-02-22 06:49:39.232884169,1975.11,0.01391555,buy
2026-02-22 06:51:15.030925512,1975.12,0.00498816,buy
2026-02-22 06:51:49.227719784,1975.11,0.01222817,sell
2026-02-22 06:52:37.049498796,1975.12,0.11840162,buy
2026-02-22 06:53:00.169822931,1975.56,0.00606661,sell
2026-02-22 06:54:01.548770666,1975.32,0.12317385,buy
2026-02-22 06:54:45.028446913,1975.31,0.01562973,sell
2026-02-22 06:54:50.048866272,1975.32,0.02587213,buy
2026-02-22 06:54:50.048866272,1975.32,0.25514887,buy
2026-02-22 06:54:55.213787556,1975.31,0.56365589,sell
2026-02-22 06:54:55.213787556,1975.31,0.16384884,sell
2026-02-22 06:55:15.483748913,1975.21,0.00267382,sell
2026-02-22 06:55:20.084364414,1975.21,0.001,sell
2026-02-22 06:55:25.876380682,1975.25,0.00992692,buy
2026-02-22 06:55:38.603176355,1975.25,0.00461672,buy
2026-02-22 06:55:44.006547928,1975.25,0.08049491,buy
2026-02-22 06:56:22.367600441,1975.25,0.00379879,sell
2026-02-22 06:56:32.580621958,1975.26,0.12229107,buy
2026-02-22 06:57:40.033166647,1975.57,0.08068332,buy
2026-02-22 06:58:10.762500286,1975.55,0.04729349,buy
2026-02-22 06:58:21.626187086,1975.55,0.49748221,buy
2026-02-22 06:58:54.366526127,1975.55,0.2393297,buy
2026-02-22 06:59:03.905560732,1975.54,0.00882355,sell
2026-02-22 06:59:33.984199762,1975.54,0.0152033,sell
2026-02-22 06:59:46.899779320,1975.54,0.001,sell
2026-02-22 07:00:00.106381416,1975.55,0.20330426,buy
2026-02-22 07:00:00.196949959,1975.55,0.00501176,buy
2026-02-22 07:00:00.209560871,1975.55,0.00498708,buy
2026-02-22 07:00:03.402408123,1975.55,0.00467289,buy
2026-02-22 07:00:05.984720945,1975.55,0.00496263,buy
2026-02-22 07:00:08.036309004,1975.55,0.05011764,buy
2026-02-22 07:00:18.033043623,1975.55,0.00251835,buy
2026-02-22 07:00:33.381558418,1975.55,0.01002353,buy
2026-02-22 07:00:53.032995701,1975.55,0.00199483,buy
2026-02-22 07:00:57.145781040,1975.54,0.4701287,sell
2026-02-22 07:00:57.145781040,1975.54,2.21860437,sell
2026-02-22 07:00:57.145781040,1975.54,0.01012381,sell
2026-02-22 07:00:57.145781040,1975.54,0.001,sell
2026-02-22 07:00:58.297520876,1975.15,0.00992526,buy
2026-02-22 07:01:05.037122488,1975.19,3.0,buy
2026-02-22 07:01:05.037122488,1975.19,1.72960063,buy
2026-02-22 07:01:05.037122488,1975.19,0.16519937,buy
2026-02-22 07:01:19.239328623,1975.78,0.09582134,buy
2026-02-22 07:01:55.298939466,1976.05,0.2970297,sell
2026-02-22 07:02:05.354605436,1976.06,0.00101212,buy
2026-02-22 07:02:24.997970343,1976.11,0.03410322,buy
2026-02-22 07:02:24.997970343,1976.45,0.7344045,buy
